Latitude,Longitude,TimeStamp
59.707812,-149.524797,1466113671
59.707615,-149.524952,1466113677
59.707468,-149.525015,1466113681
59.70726,-149.524945,1466113687
59.707138,-149.524783,1466113691
59.706988,-149.524427,1466113697
59.70689,-149.52423,1466113701
59.70676,-149.52404,1466113707
59.706667,-149.523922,1466113711
59.706515,-149.523758,1466113717
59.706338,-149.523623,1466113723
59.70623,-149.523532,1466113727
59.706075,-149.523407,1466113733
59.705972,-149.523332,1466113737
59.705922,-149.523302,1466113739
59.705818,-149.523252,1466113743
59.705717,-149.523212,1466113747
59.705567,-149.523157,1466113753
59.705468,-149.523112,1466113757
59.70542,-149.523082,1466113759
59.705315,-149.523025,1466113763
59.705258,-149.523002,1466113765
59.705203,-149.522988,1466113767
59.70504,-149.522948,1466113773
59.704997,-149.522932,1466113775
59.704945,-149.522912,1466113777
59.704797,-149.522863,1466113783
59.7047,-149.522833,1466113787
59.704608,-149.522807,1466113791
59.704558,-149.522803,1466113793
59.70447,-149.522845,1466113797
59.70447,-149.522845,1466113797
59.704355,-149.522975,1466113803
59.704355,-149.522975,1466113803
59.70427,-149.52307,1466113807
59.704143,-149.52317,1466113813
59.704055,-149.523225,1466113817
59.70392,-149.523273,1466113823
59.703837,-149.523263,1466113829
59.703792,-149.52323,1466113833
59.703722,-149.523137,1466113839
59.703687,-149.523088,1466113843
59.703643,-149.523037,1466113849
59.703612,-149.522988,1466113853
59.703557,-149.522927,1466113859
59.703525,-149.522893,1466113863
59.703483,-149.522817,1466113869
59.703448,-149.522748,1466113873
59.703448,-149.522748,1466113873
59.703407,-149.522698,1466113879
59.703372,-149.522702,1466113883
59.703283,-149.522665,1466113889
59.703248,-149.522647,1466113891
59.703215,-149.522635,1466113893
59.703118,-149.522615,1466113899
59.703118,-149.522615,1466113899
59.703053,-149.522627,1466113903
59.702972,-149.52273,1466113909
59.702912,-149.522793,1466113913
59.702823,-149.522892,1466113919
59.702733,-149.522972,1466113925
59.702703,-149.522998,1466113927
59.702673,-149.52304,1466113929
59.702645,-149.523078,1466113931
59.70259,-149.523172,1466113935
59.702537,-149.523255,1466113939
59.702537,-149.523255,1466113939
59.702482,-149.523328,1466113943
59.702448,-149.523365,1466113945
59.702388,-149.523473,1466113949
59.702347,-149.523688,1466113955
59.702352,-149.523845,1466113959
59.702357,-149.524097,1466113965
59.70238,-149.524258,1466113969
59.702483,-149.524493,1466113975
59.702547,-149.524615,1466113979
59.70265,-149.524793,1466113985
59.70274,-149.524887,1466113989
59.702882,-149.52502,1466113995
59.702882,-149.52502,1466113995
59.70296,-149.525122,1466113999
59.703077,-149.525248,1466114005
59.703202,-149.525367,1466114011
59.703245,-149.52541,1466114013
59.703288,-149.52546,1466114015
59.703327,-149.525512,1466114017
59.703402,-149.525623,1466114021
59.70347,-149.525708,1466114025
59.703555,-149.525782,1466114029
59.703595,-149.525822,1466114031
59.703693,-149.525903,1466114035
59.703842,-149.526,1466114041
59.703938,-149.526078,1466114045
59.704103,-149.526242,1466114051
59.704172,-149.526305,1466114053
59.70423,-149.526352,1466114055
59.7044,-149.526475,1466114061
59.704512,-149.526618,1466114065
59.704687,-149.52679,1466114071
59.704802,-149.526917,1466114075
59.704972,-149.527078,1466114081
59.705103,-149.527157,1466114085
59.705313,-149.527368,1466114091
59.705438,-149.527502,1466114095
59.705627,-149.527678,1466114101
59.705802,-149.527857,1466114107
59.705948,-149.527982,1466114111
59.706173,-149.528125,1466114117
59.706318,-149.528197,1466114121
59.706485,-149.52841,1466114127
59.706613,-149.528607,1466114131
59.70682,-149.528888,1466114137
59.706943,-149.529063,1466114141
59.707072,-149.529412,1466114147
59.707152,-149.529693,1466114151
59.707235,-149.529917,1466114155
59.707295,-149.530037,1466114157
59.707418,-149.530248,1466114161
59.707572,-149.53062,1466114167
59.707683,-149.53096,1466114171
59.707817,-149.531465,1466114177
59.707782,-149.531823,1466114181
59.707635,-149.532145,1466114187
59.70755,-149.532378,1466114191
59.707445,-149.532693,1466114197
59.707343,-149.533007,1466114203
59.7073,-149.533208,1466114207
59.707202,-149.533507,1466114213
59.707125,-149.53376,1466114217
59.706998,-149.534152,1466114223
59.706948,-149.534363,1466114227
59.744673,-149.630425,1466700252
59.744792,-149.630217,1466700256
59.744827,-149.630095,1466700258
59.744897,-149.629823,1466700262
59.745003,-149.629387,1466700268
59.745065,-149.629055,1466700272
59.745143,-149.628565,1466700278
59.745195,-149.628272,1466700282
59.745233,-149.627802,1466700288
59.74519,-149.62746,1466700292
59.745035,-149.627112,1466700298
59.744902,-149.626945,1466700302
59.744695,-149.62671,1466700308
59.74449,-149.626557,1466700314
59.744422,-149.626505,1466700316
59.744353,-149.62647,1466700318
59.744125,-149.626348,1466700324
59.743987,-149.62626,1466700328
59.743783,-149.626108,1466700334
59.743662,-149.625965,1466700338
59.743548,-149.625593,1466700344
59.7435,-149.625293,1466700348
59.743405,-149.624843,1466700354
59.743313,-149.624617,1466700358
59.743158,-149.624247,1466700364
59.743057,-149.62396,1466700368
59.74296,-149.623495,1466700374
59.742923,-149.623152,1466700378
59.742918,-149.622647,1466700384
59.742908,-149.622478,1466700386
59.742898,-149.622322,1466700388
59.742823,-149.621853,1466700394
59.742788,-149.62155,1466700398
59.74275,-149.62106,1466700404
59.742733,-149.620557,1466700410
59.742713,-149.620227,1466700414
59.74282,-149.619797,1466700420
59.742923,-149.619522,1466700424
59.743077,-149.619075,1466700430
59.743163,-149.618758,1466700434
59.743337,-149.618298,1466700440
59.743472,-149.61799,1466700444
59.743665,-149.617503,1466700450
59.743712,-149.617305,1466700452
59.743758,-149.61711,1466700454
59.743882,-149.616533,1466700460
59.743945,-149.616125,1466700464
59.744002,-149.615537,1466700470
59.74404,-149.61516,1466700474
59.744112,-149.614645,1466700480
59.744163,-149.61434,1466700484
59.744193,-149.613833,1466700490
59.744233,-149.61354,1466700494
59.744292,-149.613087,1466700500
59.744353,-149.612617,1466700506
59.744405,-149.61228,1466700510
59.74451,-149.61177,1466700516
59.744575,-149.611428,1466700520
59.744635,-149.6109,1466700526
59.74469,-149.610542,1466700530
59.744837,-149.610072,1466700536
59.744943,-149.609775,1466700540
59.745103,-149.609345,1466700546
59.745203,-149.609033,1466700550
59.745367,-149.608633,1466700556
59.745522,-149.608428,1466700560
59.74576,-149.608155,1466700566
59.745922,-149.608005,1466700570
59.746202,-149.607858,1466700576
59.746387,-149.607813,1466700580
59.746652,-149.607765,1466700586
59.746912,-149.607817,1466700592
59.747072,-149.607852,1466700596
59.747323,-149.60793,1466700602
59.747495,-149.607988,1466700606
59.74776,-149.608085,1466700612
59.74776,-149.608085,1466700612
59.747962,-149.608128,1466700616
59.748247,-149.608198,1466700622
59.748443,-149.608295,1466700626
59.748792,-149.608453,1466700632
59.749067,-149.608483,1466700636
59.749362,-149.608705,1466700642
59.749535,-149.608898,1466700646
59.74969,-149.609148,1466700650
59.749743,-149.609302,1466700652
59.749843,-149.609622,1466700656
59.749975,-149.610082,1466700662
59.75006,-149.610392,1466700666
59.750162,-149.61077,1466700671
59.750227,-149.611243,1466700677
59.75026,-149.611608,1466700681
59.750285,-149.612195,1466700687
59.750298,-149.612762,1466700693
59.750312,-149.613132,1466700697
59.750383,-149.613673,1466700703
59.75047,-149.614005,1466700707
59.750637,-149.614483,1466700713
59.75075,-149.614795,1466700717
59.75091,-149.615188,1466700723
59.75091,-149.615188,1466700723
59.75101,-149.615383,1466700727
59.751143,-149.61566,1466700733
59.751143,-149.61566,1466700733
59.751183,-149.61577,1466700735
59.751237,-149.615882,1466700737
59.751322,-149.616322,1466700743
59.751338,-149.616675,1466700747
59.751327,-149.617197,1466700753
59.75133,-149.61752,1466700757
59.751373,-149.617988,1466700763
59.751437,-149.618288,1466700767
59.751592,-149.618678,1466700773
59.751772,-149.618995,1466700779
59.751912,-149.619178,1466700783
59.752117,-149.619412,1466700789
59.752263,-149.619547,1466700793
59.752472,-149.619742,1466700799
59.752617,-149.619883,1466700803
59.752758,-149.620037,1466700807
59.752828,-149.620103,1466700809
59.75298,-149.620193,1466700813
59.75298,-149.620193,1466700813
59.753227,-149.62033,1466700819
59.753397,-149.620417,1466700823
59.75366,-149.620512,1466700829
59.753828,-149.620593,1466700833
59.754078,-149.620737,1466700839
59.754247,-149.62081,1466700843
59.754508,-149.62086,1466700849
59.754682,-149.620853,1466700853
59.754945,-149.620778,1466700859
59.755023,-149.620733,1466700861
59.755097,-149.62068,1466700863
59.755168,-149.620623,1466700865
59.755312,-149.620475,1466700869
59.755462,-149.620347,1466700873
59.75554,-149.62028,1466700875
59.755682,-149.620132,1466700879
59.75587,-149.619893,1466700885
59.755988,-149.61969,1466700889
59.755988,-149.61969,1466700889
59.756178,-149.619403,1466700895
59.756323,-149.619233,1466700899
59.756517,-149.61893,1466700905
59.75664,-149.618708,1466700909
59.756823,-149.618362,1466700915
59.756947,-149.618108,1466700919
59.757043,-149.617713,1466700925
59.757082,-149.61743,1466700929
59.757137,-149.616973,1466700935
59.757155,-149.616667,1466700939
59.75715,-149.616192,1466700945
59.757128,-149.615872,1466700949
59.75711,-149.61574,1466700951
59.757053,-149.615478,1466700955
59.75698,-149.615058,1466700961
59.756942,-149.614777,1466700965
59.756942,-149.614777,1466700965
59.756885,-149.61435,1466700971
59.75681,-149.614095,1466700975
59.756645,-149.613823,1466700981
59.756533,-149.613638,1466700985
59.756382,-149.613305,1466700991
59.75629,-149.613057,1466700995
59.756162,-149.612648,1466701001
59.75608,-149.612377,1466701005
59.755912,-149.612055,1466701011
59.755798,-149.611865,1466701015
59.755632,-149.611567,1466701021
59.755515,-149.611368,1466701025
59.75534,-149.61107,1466701031
59.755227,-149.610872,1466701035
59.755053,-149.610563,1466701041
59.754902,-149.610217,1466701047
59.754812,-149.60996,1466701051
59.754693,-149.609547,1466701057
59.754605,-149.609285,1466701061
59.754457,-149.60891,1466701067
59.754338,-149.608702,1466701071
59.754157,-149.608397,1466701077
59.754033,-149.608225,1466701081
59.753845,-149.607952,1466701087
59.753722,-149.607765,1466701091
59.753515,-149.607572,1466701097
59.753367,-149.60745,1466701101
59.753148,-149.607233,1466701107
59.752992,-149.60706,1466701111
59.752747,-149.606807,1466701117
59.75258,-149.606643,1466701121
59.752338,-149.606352,1466701127
59.752183,-149.606093,1466701131
59.75199,-149.60565,1466701137
59.751837,-149.605155,1466701143
59.75171,-149.604867,1466701147
59.751475,-149.604513,1466701153
59.751313,-149.60428,1466701157
59.751083,-149.603897,1466701163
59.75097,-149.603575,1466701167
59.75083,-149.603058,1466701173
59.75078,-149.602672,1466701177
59.750732,-149.602082,1466701183
59.75069,-149.60169,1466701187
59.750625,-149.601095,1466701193
59.750613,-149.600688,1466701197
59.750603,-149.600095,1466701203
59.750603,-149.600095,1466701203
59.750613,-149.599708,1466701207
59.750693,-149.599163,1466701213
59.750788,-149.598838,1466701217
59.750895,-149.598542,1466701221
59.75096,-149.598402,1466701223
59.751142,-149.597977,1466701229
59.751258,-149.597708,1466701233
59.751385,-149.59745,1466701239
59.75147,-149.5973,1466701243
59.751578,-149.596997,1466701249
59.751607,-149.596862,1466701251
59.751635,-149.596718,1466701253
59.75174,-149.596287,1466701259
59.751847,-149.596028,1466701263
59.752067,-149.595743,1466701269
59.752222,-149.595583,1466701273
59.75243,-149.59527,1466701279
59.752542,-149.595023,1466701283
59.752615,-149.594573,1466701289
59.800862,-149.614477,1466702891
59.800923,-149.614628,1466702893
59.801137,-149.61497,1466702899
59.8013,-149.615123,1466702903
59.8016,-149.615285,1466702909
59.801788,-149.615357,1466702913
59.802042,-149.615527,1466702919
59.802203,-149.615612,1466702923
59.802447,-149.615747,1466702929
59.802602,-149.615833,1466702933
59.802863,-149.615892,1466702939
59.803022,-149.615963,1466702943
59.803272,-149.616115,1466702949
59.803442,-149.616215,1466702953
59.803702,-149.616307,1466702959
59.803908,-149.616355,1466702963
59.804185,-149.616355,1466702969
59.804417,-149.616337,1466702975
59.804547,-149.616338,1466702979
59.804743,-149.616342,1466702985
59.804858,-149.616375,1466702989
59.804997,-149.616585,1466702995
59.805047,-149.616863,1466702999
59.805032,-149.617287,1466703005
59.804965,-149.61752,1466703009
59.804863,-149.617892,1466703015
59.804737,-149.618123,1466703019
59.804493,-149.618372,1466703025
59.804328,-149.618568,1466703029
59.804083,-149.618958,1466703035
59.803883,-149.619198,1466703039
59.803598,-149.619525,1466703045
59.803432,-149.619717,1466703049
59.803192,-149.619978,1466703055
59.803035,-149.62015,1466703059
59.802767,-149.620388,1466703065
59.802577,-149.620542,1466703069
59.802303,-149.620752,1466703075
59.802048,-149.621018,1466703081
59.80189,-149.62123,1466703085
59.801655,-149.621613,1466703091
59.801495,-149.621872,1466703095
59.801328,-149.62212,1466703102
59.800997,-149.622668,1466703107
59.800838,-149.62296,1466703112
59.800617,-149.623422,1466703117
59.800467,-149.623745,1466703121
59.800243,-149.624243,1466703127
59.800115,-149.62486,1466703133
59.800078,-149.625298,1466703137
59.800055,-149.625513,1466703139
59.800017,-149.625945,1466703143
59.799967,-149.626368,1466703147
59.799872,-149.626985,1466703153
59.799833,-149.627402,1466703157
59.799785,-149.628045,1466703163
59.799775,-149.628477,1466703167
59.799758,-149.629132,1466703173
59.799743,-149.62957,1466703177
59.799717,-149.630232,1466703183
59.799702,-149.630678,1466703187
59.799697,-149.63133,1466703193
59.79969,-149.631782,1466703197
59.799682,-149.632442,1466703203
59.799687,-149.632867,1466703207
59.799715,-149.6335,1466703213
59.799747,-149.633923,1466703217
59.799787,-149.63457,1466703223
59.799833,-149.635187,1466703229
59.799863,-149.635622,1466703233
59.799907,-149.636265,1466703239
59.799938,-149.636682,1466703243
59.799962,-149.6373,1466703249
59.799963,-149.63772,1466703253
59.799927,-149.638327,1466703259
59.79987,-149.63871,1466703263
59.799735,-149.639238,1466703269
59.79964,-149.639587,1466703273
59.79943,-149.640047,1466703279
59.799257,-149.640317,1466703283
59.798987,-149.64067,1466703289
59.798802,-149.640938,1466703293
59.79855,-149.641327,1466703299
59.798388,-149.641583,1466703303
59.79814,-149.64198,1466703309
59.797917,-149.642375,1466703315
59.79779,-149.642637,1466703319
59.79756,-149.64302,1466703325
59.797383,-149.643265,1466703329
59.797078,-149.643628,1466703335
59.796878,-149.643853,1466703339
59.796572,-149.644167,1466703345
59.796383,-149.64437,1466703349
59.7961,-149.644608,1466703355
59.795895,-149.644738,1466703359
59.795563,-149.644935,1466703365
59.795338,-149.64508,1466703369
59.795003,-149.645305,1466703375
59.794783,-149.645432,1466703379
59.794463,-149.645607,1466703385
59.794253,-149.645715,1466703389
59.793948,-149.64595,1466703395
59.793747,-149.646133,1466703399
59.793457,-149.646435,1466703405
59.793207,-149.646845,1466703411
59.793053,-149.647142,1466703415
59.792833,-149.647628,1466703421
59.792723,-149.648018,1466703425
59.7926,-149.648675,1466703431
59.792555,-149.649108,1466703437
59.792513,-149.649748,1466703441
59.792492,-149.650367,1466703447
59.792493,-149.650748,1466703451
59.792497,-149.65094,1466703453
59.792502,-149.651333,1466703457
59.792507,-149.651747,1466703461
59.792508,-149.651955,1466703463
59.792518,-149.652572,1466703470
59.792547,-149.65297,1466703473
59.792547,-149.65297,1466703473
59.79256,-149.653578,1466703479
59.792562,-149.653998,1466703483
59.792552,-149.654612,1466703489
59.792555,-149.655212,1466703495
59.792568,-149.655603,1466703499
59.79259,-149.65624,1466703505
59.792602,-149.656658,1466703509
59.792658,-149.657292,1466703515
59.792737,-149.657702,1466703519
59.792808,-149.658117,1466703523
59.792853,-149.658313,1466703525
59.792928,-149.658535,1466703529
59.793067,-149.65882,1466703535
59.793208,-149.658947,1466703539
59.7933,-149.658992,1466703541
59.793512,-149.659017,1466703545
59.793717,-149.658938,1466703549
59.793948,-149.658698,1466703555
59.794095,-149.658508,1466703559
59.794313,-149.658178,1466703565
59.794458,-149.657947,1466703569
59.794655,-149.657565,1466703575
59.794655,-149.657565,1466703575
59.794768,-149.65729,1466703579
59.794935,-149.65689,1466703585
59.795125,-149.6565,1466703591
59.795248,-149.656227,1466703595
59.795415,-149.655818,1466703601
59.795542,-149.655602,1466703605
59.795785,-149.655445,1466703611
59.795972,-149.655415,1466703615
59.796062,-149.655417,1466703617
